szcodes,qa1,q1a1,q1a2,q2,q3,q4,q5,q61,q62,q63,q64,q65,q66,q67,q68,q69,q610,q7,head_name,addresss,phone_number,interviewer_name,date_of_interview,time_of_interview,intercozed,end_time_of_interview,x,zstepcode,lang,headnX,address,interv,phone,caseidX,regionX,districtX,urbrurX,rScore,pov_likelihood,quart,ptile4,phoneStar,select1100,regionID,treatment,caseid,eacode,clust,nh,region,district,urbrur,dwell,hhhead,lango,hhno,locname,headn,newh,addressh,tel1,tel2,tel3,hhsize,listing_hhsize,intcode,cycle,memid,memname,s1q2,s1q3,s1q4dd,s1q4mm,s1q4yy,s1q5y,s1q5m,s1q6,s1q7,s1q8,s1q9,s1q10,s1q10o,s1q11,s1q12,s1q12_2,s1q13,s1q14,s1q15,s1q16,s1q16a,s1q16ao,s1q17,s1q17o,s1q18,s1q19,s1q20,s1q20a,s1q20ao,s1q21,s1q21o,s1q22,s1q23,s1q24,hh,motherTogether,fatherTogether,noReligion,female,age,married,spouseTogether,ageMarried
1072878,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Seven,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Two,No,Thank you,PII,PII,PII,PII,22092020,1135,107,113822,1,1072878,,PII,PII,107,PII,58803,Ashanti,608,Rural,36,29,5,5,PII,1,6,0,58803,.p,588,3,Ashanti,608,Rural,Yes,Yes,,,,PII,,,.p,.p,,6,6,144,6,1,PII,Male,Head,DK,DK,1975,42,,Married,Yes,2,26,Other Christian,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,Middle,M2,,Agric/Anim Husbandry etc,,"No, but alive",,Middle,M4,,Agric/Anim Husbandry etc,,0,,Yes,03,0,0,0,0,42,1,1,26
1082903,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,No,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Gas, or electricity",Yes,Only Television,Three+,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,15092020,1336,108,134125,1,1082903,,PII,PII,108,PII,58906,Ashanti,609,Rural,60,2.2,2,2,PII,1,6,1,58906,.p,589,6,Ashanti,609,Rural,Yes,Yes,,,,PII,,,.p,.p,,5,2,134,5,1,PII,Male,Head,22,March,1976,40,,Consensual Union,Yes,2,29,Other Christian,,Eastern,Ghanaian by Birth,,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)","No, but alive",,Primary,P3,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,1,,Yes,06,0,0,0,0,40,0,1,29
1072767,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Six,Yes,No male head/ spouse,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Three+,No,Thank you,PII,PII,PII,PII,19092020,1651,107,165459,1,1072767,,PII,PII,107,PII,59006,Ashanti,609,Rural,45,11.7,3,4,PII,1,6,0,59006,.p,590,6,Ashanti,609,Rural,Yes,Yes,,,,PII,,,.p,.p,.p,6,3,135,5,1,PII,Female,Head,4,September,1979,37,,Consensual Union,Yes,2,16,Protestant,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,Middle,M4,,Professional/Technical,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,06,0,0,0,1,37,0,1,16
1072875,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Two,No,Thank you,PII,PII,PII,PII,21092020,2002,107,200537,1,1072875,,PII,PII,107,PII,59013,Ashanti,609,Rural,28,53.299999,6,6,PII,1,6,0,59013,.p,590,13,Ashanti,609,Rural,Yes,Yes,,,,PII,,,.p,.p,,10,5,135,5,1,PII,Male,Head,2,September,1970,46,,Married,Yes,2,22,Pentecostal/Charismatic,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,Middle,M4,,Agric/Anim Husbandry etc,,"No, but deceased",,Middle,M4,,Agric/Anim Husbandry etc,,0,,Yes,13,0,0,0,0,46,1,1,22
1062532,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,Four,No,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",No,No,one,No,Thank you,PII,PII,PII,PII,21092020,345,106,42226,1,1062532,,PII,PII,106,PII,59314,Ashanti,611,Rural,42,19.6,4,5,PII,1,6,2,59314,.p,593,14,Ashanti,611,Rural,Yes,Yes,,,,PII,,,.p,.p,,4,4,133,4,1,PII,Male,Head,DK,DK,1983,34,,Married,Yes,2,32,Other Christian,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,Middle,M4,,Professional/Technical,,"No, but deceased",,Middle,M4,,Professional/Technical,,2,,Yes,14,0,0,0,0,34,1,1,32
1072706,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Four,Yes,No male head/ spouse,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,Only Television,Two,No,Thank you,PII,PII,PII,PII,18092020,1730,107,173620,1,1072706,,PII,PII,107,PII,59413,Ashanti,611,Rural,38,29,5,5,PII,1,6,2,59413,.p,594,13,Ashanti,611,Rural,Yes,Yes,,,,PII,,,.p,.p,,4,4,134,4,1,PII,Female,Head,12,February,1982,35,,Consensual Union,No,,18,Protestant,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,0,,Yes,13,0,0,0,1,35,0,0,18
1072846,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No male head/ spouse,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,No,one,No,Thank you,PII,PII,PII,PII,21092020,1717,107,171954,1,1072846,,PII,PII,107,PII,59507,Ashanti,611,Rural,18,66.800003,6,6,PII,1,6,2,59507,.p,595,7,Ashanti,611,Rural,Yes,Yes,,,,PII,,,.p,.p,,7,3,135,4,1,PII,Female,Head,20,November,1982,34,,Consensual Union,No,,19,Protestant,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,07,0,0,0,1,34,0,0,19
1062519,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,No,Three+,No,Thank you,PII,PII,PII,PII,21092020,133,106,13432,1,1062519,,PII,PII,106,PII,59514,Ashanti,611,Rural,29,53.299999,6,6,PII,1,6,1,59514,.p,595,14,Ashanti,611,Rural,Yes,Yes,,,,PII,,,.p,.p,,5,5,135,4,1,PII,Male,Head,2,October,1953,63,,Married,Yes,2,25,Islam,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,0,,Yes,14,0,0,0,0,63,1,1,25
1072747,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No male head/ spouse,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,No,one,No,Thank you,PII,PII,PII,PII,19092020,1502,107,150518,1,1072747,,PII,PII,107,PII,59615,Ashanti,612,Rural,18,66.800003,6,6,PII,1,6,0,59615,.p,596,15,Ashanti,612,Rural,Yes,Yes,,,,PII,,,.p,.p,,3,4,143,6,1,PII,Male,Head,DK,June,1986,31,,Consensual Union,Yes,2,22,Protestant,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,Middle,M4,,Agric/Anim Husbandry etc,,"No, but alive",,Middle,M4,,Agric/Anim Husbandry etc,,0,,Yes,15,0,0,0,0,31,0,1,22
1072835,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Six,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,Only Television,one,No,Thank you,PII,PII,PII,PII,21092020,1701,107,170359,1,1072835,,PII,PII,107,PII,59810,Ashanti,613,Rural,43,19.6,4,5,PII,1,6,1,59810,.p,598,10,Ashanti,613,Rural,Yes,Yes,,,,PII,,,.p,.p,,4,4,164,2,1,PII,Male,Head,18,October,1984,32,,Married,Yes,2,25,Protestant,,Central,Ghanaian by Birth,,Fante,"No, but alive",,Middle,M4,,Agric/Anim Husbandry etc,,"No, but alive",,Middle,M3,,Sales,,1,,Yes,10,0,0,0,0,32,1,1,25
1072870,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Five,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Gas, or electricity",Yes,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Three+,No,Thank you,PII,PII,PII,PII,21092020,1932,107,193743,1,1072870,,PII,PII,107,PII,59815,Ashanti,613,Rural,65,1.1,1,2,PII,0,6,2,59815,.p,598,15,Ashanti,613,Rural,Yes,Yes,,,,PII,,,.p,.p,,2,2,164,2,1,PII,Male,Head,4,April,1987,29,,Consensual Union,Yes,2,20,Pentecostal/Charismatic,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,Secondary,L6,,Service,,"No, but alive",,JSS/JHS,JSS3/JHS3,,Sales,,0,,Yes,15,0,0,0,0,29,0,1,20
1072645,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Six,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,No,one,No,Thank you,PII,PII,PII,PII,18092020,847,107,85111,1,1072645,,PII,PII,107,PII,59901,Ashanti,613,Rural,32,40.200001,5,5,PII,1,6,0,59901,.p,599,1,Ashanti,613,Rural,Yes,Yes,,,,PII,,,.p,.p,,2,2,165,3,1,PII,Female,Head,9,December,1989,27,,Consensual Union,No,,22,Pentecostal/Charismatic,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,Middle,M4,,Service,,"No, but deceased",,Primary,P5,,Sales,,0,,Yes,01,0,0,0,1,27,0,0,22
1072663,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Five,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Gas, or electricity",Yes,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Three+,No,Thank you,PII,PII,PII,PII,18092020,955,107,95917,1,1072663,,PII,PII,107,PII,60006,Ashanti,615,Rural,70,.80000001,1,1,PII,0,6,2,60006,.p,600,6,Ashanti,615,Rural,Yes,Yes,,,,PII,,,.p,.p,,4,4,143,9,1,PII,Male,Head,5,May,1981,36,,Consensual Union,Yes,2,25,Other Christian,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,Teacher Training/Agric/ Nursing Cert,Year four,,Service,,"No, but alive",,Middle,M2,,Sales,,0,,Yes,06,0,0,0,0,36,0,1,25
1072728,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Six,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,Only Television,Three+,No,Thank you,PII,PII,PII,PII,18092020,1858,107,190245,1,1072728,,PII,PII,107,PII,60007,Ashanti,615,Rural,49,11.7,3,4,PII,1,6,0,60007,.p,600,7,Ashanti,615,Rural,Yes,Yes,,,,PII,,,.p,.p,,4,4,143,9,1,PII,Female,Head,15,August,1985,32,,Consensual Union,No,,22,Other Christian,,Central,Ghanaian by Birth,,Fante,"No, but alive",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,07,0,0,0,1,32,0,0,22
1092898,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,Only Television,one,No,Thank you,PII,PII,PII,PII,17092020,1127,109,113202,1,1092898,,PII,PII,109,PII,60301,Ashanti,616,Rural,32,40.200001,5,6,PII,1,6,2,60301,.p,603,1,Ashanti,616,Rural,Yes,Yes,,,,PII,,,.p,.p,,2,1,164,4,1,PII,Male,Head,7,May,1989,27,,Married,No,,24,Pentecostal/Charismatic,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,Primary,P2,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Sales,,0,,Yes,01,0,0,0,0,27,1,0,24
1062512,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Five,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,Only Television,Two,No,Thank you,PII,PII,PII,PII,20092020,2246,106,224719,1,1062512,,PII,PII,106,PII,60307,Ashanti,616,Rural,53,7.1999998,3,3,PII,1,6,1,60307,.p,603,7,Ashanti,616,Rural,Yes,Yes,,,,PII,,,.p,.p,,7,6,164,4,1,PII,Male,Head,DK,DK,1972,44,,Married,Yes,2,,Pentecostal/Charismatic,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,07,0,0,0,0,44,1,1,
1062516,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Four,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Gas, or electricity",No,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Two,No,Thank you,PII,PII,PII,PII,21092020,136,106,13753,1,1062516,,PII,PII,106,PII,60614,Ashanti,617,Rural,63,2.2,2,2,PII,1,6,0,60614,.p,606,14,Ashanti,617,Rural,Yes,Yes,,,,PII,,,.p,.p,,5,5,163,4,1,PII,Male,Head,22,January,1982,35,,Married,Yes,2,25,Islam,,Northern,Ghanaian by Birth,,Kusasi,"No, but alive",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Sales,,0,,Yes,14,0,0,0,0,35,1,1,25
1072657,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Seven,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,No,Two,No,Thank you,PII,PII,PII,PII,18092020,924,107,92752,1,1072657,,PII,PII,107,PII,60704,Ashanti,618,Rural,33,40.200001,5,6,PII,1,6,1,60704,.p,607,4,Ashanti,618,Rural,Yes,Yes,,,,PII,,,.p,.p,,6,9,144,10,1,PII,Male,Head,DK,DK,1957,60,,Married,Yes,2,20,Islam,,Ashanti,Ghanaian by Birth,,All other tribes originating from Ghana,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,04,0,0,0,0,60,1,1,20
1072850,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,Only Television,Three+,No,Thank you,PII,PII,PII,PII,21092020,1728,107,173145,1,1072850,,PII,PII,107,PII,60714,Ashanti,618,Rural,33,40.200001,5,5,PII,1,6,2,60714,.p,607,14,Ashanti,618,Rural,Yes,Yes,,,,PII,,,.p,.p,,7,5,144,10,1,PII,Male,Head,26,May,1966,51,,Married,Yes,2,25,Islam,,Upper East,Ghanaian by Birth,,Busanga,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,14,0,0,0,0,51,1,1,25
1072640,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",Yes,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Three+,No,Thank you,PII,PII,PII,PII,18092020,828,107,84152,1,1072640,,PII,PII,107,PII,60902,Ashanti,619,Rural,46,11.7,3,4,PII,1,6,2,60902,.p,609,2,Ashanti,619,Rural,Yes,Yes,,,,PII,,,.p,.p,,3,2,143,7,1,PII,Male,Head,23,March,1992,25,,Consensual Union,Yes,2,18,Other Christian,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,JSS/JHS,JSS3/JHS3,,Agric/Anim Husbandry etc,,"No, but alive",,JSS/JHS,JSS3/JHS3,,Sales,,0,,Yes,02,0,0,0,0,25,0,1,18
1072781,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Two,No one ages 5 to 17,No male head/ spouse,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","None, no cooking",Yes,Only Television,Two,No,Thank you,PII,PII,PII,PII,19092020,1811,107,181619,1,1072781,,PII,PII,107,PII,60911,Ashanti,619,Rural,52,7.1999998,3,3,PII,1,6,2,60911,.p,609,11,Ashanti,619,Rural,Yes,Yes,,,,PII,,,.p,.p,.p,2,1,143,7,1,PII,Female,Head,4,August,1989,27,,Married,Yes,2,26,Pentecostal/Charismatic,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,Middle,M4,,Workers Not Elsewhere Classified,,"No, but alive",,None,,,Sales,,0,,Yes,11,0,0,0,1,27,1,1,26
1062538,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Five,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,No,Two,No,Thank you,PII,PII,PII,PII,21092020,2140,106,214122,1,1062538,,PII,PII,106,PII,61007,Ashanti,620,Rural,40,19.6,4,5,PII,1,6,1,61007,.p,610,7,Ashanti,620,Rural,Yes,Yes,,,,PII,,,.p,.p,,3,3,144,9,1,PII,Female,Head,DK,DK,1951,66,,Married,No,,20,Catholic,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,JSS/JHS,JSS3/JHS3,,Agric/Anim Husbandry etc,,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,0,,Yes,07,0,0,0,1,66,1,0,20
1062501,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Seven,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",No,Only Television,Two,No,Thank you,PII,PII,PII,PII,20092020,2152,106,215437,1,1062501,,PII,PII,106,PII,61104,Ashanti,621,Rural,33,40.200001,5,6,PII,1,6,2,61104,.p,611,4,Ashanti,621,Rural,Yes,Yes,,,,PII,,,.p,.p,,6,6,133,1,1,PII,Female,Head,24,September,1983,33,,Married,No,,18,Islam,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,None,,,Production & related works,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,04,0,0,0,1,33,1,0,18
1072659,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Three+,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,18092020,930,107,94639,1,1072659,,PII,PII,107,PII,61202,Ashanti,622,Rural,42,19.6,4,4,PII,1,6,2,61202,.p,612,2,Ashanti,622,Rural,Yes,Yes,,,,PII,,,.p,.p,.p,9,6,135,1,1,PII,Male,Head,11,March,1977,39,,Married,Yes,2,24,Pentecostal/Charismatic,,Ashanti,Ghanaian by Birth,,"Nankansi, Talensi & Gurense (Frafra)","No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Sales,,0,,Yes,02,0,0,0,0,39,1,1,24
1072664,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,Only Television,Three+,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,18092020,1007,107,101058,1,1072664,,PII,PII,107,PII,61209,Ashanti,622,Rural,55,4.3000002,2,3,PII,1,6,1,61209,.p,612,9,Ashanti,622,Rural,Yes,Yes,,,,PII,,,.p,.p,.p,7,7,135,1,1,PII,Male,Head,18,December,1954,61,,Married,Yes,2,25,Other,HINDUSM,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but deceased",,None,,,Sales,,0,,Yes,09,0,0,0,0,61,1,1,25
1072862,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Three,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,No,Two,No,Thank you,PII,PII,PII,PII,21092020,1905,107,191244,1,1072862,,PII,PII,107,PII,61306,Ashanti,623,Rural,50,7.1999998,3,3,PII,1,6,2,61306,.p,613,6,Ashanti,623,Rural,Yes,Yes,,,,PII,,,.p,.p,,5,5,133,3,1,PII,Male,Head,DK,DK,1967,49,,Married,Yes,2,20,No religion,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,06,0,0,1,0,49,1,1,20
1072641,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,No,Two,No,Thank you,PII,PII,PII,PII,18092020,831,107,83603,1,1072641,,PII,PII,107,PII,61307,Ashanti,623,Rural,20,63.799999,6,6,PII,1,6,0,61307,.p,613,7,Ashanti,623,Rural,Yes,Yes,,,,PII,,,.p,.p,,4,5,133,3,1,PII,Male,Head,DK,DK,1977,39,,Consensual Union,Yes,2,24,No religion,,Ashanti,Ghanaian by Birth,,Asante,Yes,3,,,,,,Yes,4,,,,,,0,,Yes,07,1,1,1,0,39,0,1,24
1072618,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,No,Three+,No,Thank you,PII,PII,PII,PII,17092020,1822,107,182559,1,1072618,,PII,PII,107,PII,61607,Ashanti,627,Rural,27,53.299999,6,6,PII,1,6,1,61607,.p,616,7,Ashanti,627,Rural,Yes,Yes,,,,PII,,,.p,.p,,4,5,145,10,1,PII,Male,Head,3,May,1955,62,,Married,Yes,2,,No religion,,Ashanti,Ghanaian by Birth,,Asante,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,0,,Yes,07,0,0,1,0,62,1,1,
1072611,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Seven,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,No,Three+,No,Thank you,PII,PII,PII,PII,17092020,1805,107,181052,1,1072611,,PII,PII,107,PII,61709,Ashanti,629,Rural,44,19.6,4,5,PII,1,6,2,61709,.p,617,9,Ashanti,629,Rural,Yes,Yes,,,,PII,,,.p,.p,.p,7,4,135,3,1,PII,Female,Head,30,January,1966,50,,Married,No,,24,Other Christian,,Ashanti,Ghanaian by Birth,,Asante,"No, but alive",,Middle,M4,,Professional/Technical,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,09,0,0,0,1,50,1,0,24
1083195,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","KVIP, or WC","Charcoal, or kerosene",Yes,Only Television,Three+,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,19092020,1123,108,112415,1,1083195,,PII,PII,108,PII,62004,Brong Ahafo,701,Urban,50,7.1999998,1,1,PII,0,7,0,62004,.p,620,4,Brong Ahafo,701,Urban,Yes,Yes,,,,PII,,,.p,.p,,4,4,164,5,1,PII,Male,Head,3,November,1968,48,,Married,Yes,2,22,Other Christian,,Brong Ahafo,Ghanaian by Birth,,Fante,"No, but deceased",,None,,,Service,,"No, but deceased",,Middle,M4,,Production & related works,,0,,Yes,04,0,0,0,0,48,1,1,22
1093317,,PII,PII,Yes (if call went through and the potential respondent answered),Yes,Yes,,Five,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","KVIP, or WC","Wood, crop residue, sawdust, animal waste, or other",Yes,Only Television,Two,No,Thank you,PII,PII,PII,PII,19092020,1617,109,161835,1,1093317,,PII,PII,109,PII,62101,Brong Ahafo,702,Urban,46,11.7,2,2,PII,1,7,0,62101,.p,621,1,Brong Ahafo,702,Urban,Yes,Yes,,,,PII,,,.p,.p,,4,4,165,6,1,PII,Male,Head,DK,DK,1982,35,,Married,Yes,2,24,Islam,,Brong Ahafo,Ghanaian by Birth,,Kusasi,"No, but alive",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,01,0,0,0,0,35,1,1,24
